Dataset_name,Model_name,Calibration_metric,num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
JapaneseVowels,XGBOOST,ECE,9,1993,1,2.07,3.09307,0.10139,0.00313,0.27615,0.07626,8.05906,2.45964,4.09423,0.00186,0.99876,0.25374,0.91119,0.91119,0.94549,0.95029,0.91119,0.90687,0.91119,0.91119,0.91622,0.92164,0.00302,0.02241,0.00059,0.10131,0.01344,0.01475,0.00762,6e-05,4.89859,-0.08846,-1.08853,0.0007,0.0281,0.65586,0.11898,0.97124,0.9433,3.67418,0.98349,-1.01992,9e-05,2.22563,0.13002,0.20078,0.08502,0.00723,4.78723,-0.32262,-1.78375,0.00478,0.21342,0.03465,0.05912,0.02929,0.00086,4.46136,-0.22665,-1.9294,2e-05,0.06476,MIXANDMATCH
JapaneseVowels,ADABOOST,MCE,9,1993,1,2.07,0.0,0.87856,0.88652,0.02981,0.00089,10.95989,-0.5464,-0.97896,0.82173,0.92121,2.13736,0.16207,0.16207,0.01801,0.02627,0.16207,0.11111,0.16207,0.16207,0.03099,0.04521,1e-05,1e-05,0.0,0.87437,0.01736,0.01636,0.00524,3e-05,5.10526,0.56007,0.13383,0.00893,0.03161,0.2076,0.16,0.15341,0.02353,4.81942,1.23429,0.83567,0.05145,0.67393,0.20532,0.19438,0.06921,0.00479,5.08997,0.51144,-1.00706,0.11297,0.34156,0.05064,0.03912,0.03568,0.00127,4.83857,0.94668,-0.29599,0.01292,0.1323,PLATT
JapaneseVowels,DECISION_TREE,MCE,9,1993,1,2.07,0.0,0.88279,0.89006,0.02764,0.00076,10.96001,-0.47687,-1.16992,0.83785,0.92118,2.1708,0.16207,0.16207,0.01801,0.02627,0.16207,0.11111,0.16207,0.16207,0.03099,0.04521,8e-05,8e-05,0.0,0.88276,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,12.79214,23.02585,11.44164,130.91105,4.32193,-0.22361,-1.95,0.0,23.02585,0.46253,0.83255,0.4137,0.17115,4.32193,-0.22361,-1.95,0.0,0.83255,12.79214,23.02585,11.44164,130.91105,4.32193,-0.22361,-1.95,-0.0,23.02585,MIXANDMATCH
JapaneseVowels,GRADIENT_BOOSTING,MCE,9,1993,1,2.07,2.98448,0.15426,0.0,0.33722,0.11372,8.43024,1.72965,0.99495,0.0,1.0,0.49923,0.84295,0.84295,0.93042,0.93159,0.84295,0.83234,0.84295,0.84295,0.85622,0.86346,0.0063,0.01644,0.00423,0.15777,0.00719,0.00647,0.00475,2e-05,4.83434,0.5498,-0.57016,0.0003,0.01736,0.01176,0.00733,0.0136,0.00018,4.33252,1.53085,1.35951,2e-05,0.04979,0.04393,0.04159,0.02802,0.00079,4.8549,0.48911,-0.5798,0.00225,0.10354,0.00275,0.00174,0.00302,1e-05,4.38159,1.39547,0.9672,1e-05,0.01094,META
JapaneseVowels,NAIVE_BAYES,MCE,9,1993,1,2.07,3.11836,0.19737,0.05134,0.28537,0.08144,9.70879,1.60558,1.29172,0.0,1.0,0.5951,0.86352,0.86352,0.86162,0.86514,0.86352,0.85351,0.86352,0.86352,0.85642,0.8633,0.00693,0.04489,0.00693,0.20222,0.01357,0.0134,0.00501,3e-05,5.06777,0.10565,-0.98857,0.00411,0.02368,0.07352,0.05662,0.04721,0.00223,4.88984,0.90805,-0.1616,0.01637,0.20066,0.11993,0.11549,0.03556,0.00126,5.10829,0.63172,-0.3219,0.06302,0.20269,0.01678,0.01365,0.01073,0.00012,4.90641,1.24707,0.8579,0.00404,0.04679,ISOTONIC
JapaneseVowels,RANDOM_FOREST,MCE,9,1993,1,2.07,0.0,0.88889,0.88889,0.0,0.0,10.96073,-999.0,-999.0,0.88889,0.88889,2.19722,0.11039,0.11039,0.01227,0.01219,0.11039,0.11111,0.11039,0.11039,0.02209,0.02195,0.00072,0.00072,0.0,0.88889,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,META
JapaneseVowels,SVM,MCE,9,1993,1,2.07,3.13339,0.02358,0.00014,0.1433,0.02054,6.2868,6.65937,42.39088,0.0,1.0,0.67729,0.97893,0.97893,0.97794,0.97906,0.97893,0.97889,0.97893,0.97893,0.97838,0.97896,0.01854,0.01854,0.01854,0.04212,0.00623,0.00462,0.00446,2e-05,4.79253,0.56182,-0.93528,0.0004,0.01616,0.00737,0.00312,0.00888,8e-05,4.24369,1.5049,1.59973,2e-05,0.03564,0.03449,0.02794,0.02378,0.00057,4.81853,0.5645,-0.80013,0.00239,0.0891,0.00177,0.00078,0.00205,0.0,4.28253,-999.0,-999.0,1e-05,0.00804,AdaptiveTemperatureScaling
JapaneseVowels,XGBOOST,MCE,9,1993,1,2.07,3.13185,0.02951,2e-05,0.1574,0.02478,6.6001,5.97466,33.83539,0.0,1.0,0.76378,0.97441,0.97441,0.97255,0.97459,0.97441,0.97242,0.97441,0.97441,0.97243,0.97446,0.02149,0.02149,0.02149,0.05094,0.00637,0.00482,0.00454,2e-05,4.79694,0.61876,-0.77419,0.0002,0.01706,0.00768,0.00336,0.00942,9e-05,4.23935,1.6473,2.30163,1e-05,0.03987,0.03527,0.02836,0.02421,0.00059,4.82298,0.61423,-0.64947,0.0012,0.09391,0.00184,0.00081,0.00217,0.0,4.27807,-999.0,-999.0,0.0,0.00895,AdaptiveTemperatureScaling
JapaneseVowels,ADABOOST,brier_score,9,1993,1,2.07,3.12164,0.31547,0.20023,0.30672,0.09408,10.25224,0.79034,-0.67339,5e-05,0.99987,0.63571,0.78224,0.78224,0.76651,0.77793,0.78224,0.77117,0.78224,0.78224,0.7667,0.77809,0.01926,0.07735,0.01926,0.31226,0.01507,0.014,0.00674,5e-05,5.03177,0.78295,-0.09542,0.00522,0.03181,0.07458,0.05598,0.06401,0.0041,4.72128,1.54784,1.72706,0.00975,0.27451,0.12128,0.11274,0.04787,0.00229,5.06248,0.81305,0.06615,0.04804,0.24249,0.01792,0.01304,0.01514,0.00023,4.73742,1.59901,1.98597,0.00232,0.06456,MATRIXSCALING
JapaneseVowels,DECISION_TREE,brier_score,9,1993,1,2.07,3.13233,0.22683,0.11568,0.28432,0.08084,10.20777,2.13467,2.82443,0.06937,0.99706,0.59266,0.87657,0.87657,0.87339,0.87749,0.87657,0.87354,0.87657,0.87657,0.87327,0.87684,0.00391,0.0061,0.00391,0.22482,0.00947,0.00798,0.00667,4e-05,4.78029,0.30056,-1.35414,0.0006,0.02178,0.074,0.00729,0.28525,0.08137,2.27464,5.60506,29.95578,5e-05,1.74806,0.06898,0.0433,0.06384,0.00408,4.58832,0.93637,-0.68741,0.00338,0.18653,0.01212,0.00192,0.01898,0.00036,3.68048,1.29704,-0.25479,1e-05,0.04965,DIRICHLET
JapaneseVowels,GRADIENT_BOOSTING,brier_score,9,1993,1,2.07,3.13134,0.06773,0.00138,0.18236,0.03326,8.4039,3.40927,11.24799,0.0,0.99918,0.12714,0.95183,0.95183,0.94995,0.95233,0.95183,0.94899,0.95183,0.95183,0.94933,0.95197,0.00889,0.31891,0.00889,0.06753,0.00875,0.00813,0.00419,2e-05,5.00437,0.48178,-0.77952,0.00261,0.01846,0.0367,0.02151,0.04023,0.00162,4.51833,1.95827,2.95306,0.00357,0.17298,0.07161,0.0671,0.02305,0.00053,5.09369,0.19829,-0.65781,0.02892,0.12598,0.00614,0.00493,0.00403,2e-05,4.87927,1.24285,1.98382,0.00084,0.02,PLATT
JapaneseVowels,NAIVE_BAYES,brier_score,9,1993,1,2.07,3.12671,0.18554,0.05759,0.27998,0.07839,9.77179,1.89952,2.22085,0.00465,1.0,0.49139,0.87456,0.87456,0.87324,0.87804,0.87456,0.86798,0.87456,0.87456,0.86937,0.87526,0.02355,0.21297,0.02355,0.1926,0.01205,0.01164,0.00483,2e-05,5.04963,0.12922,-1.14729,0.00462,0.02057,0.13294,0.0542,0.16219,0.02631,4.30434,1.62918,1.66434,0.01002,0.644,0.12153,0.10222,0.06348,0.00403,4.98853,0.95187,-0.28287,0.05105,0.26372,0.0221,0.01074,0.02491,0.00062,4.42935,1.55298,1.20109,0.00263,0.08831,MATRIXSCALING
JapaneseVowels,RANDOM_FOREST,brier_score,9,1993,1,2.07,3.13176,0.04652,0.0024,0.14976,0.02243,8.10353,4.36018,19.61472,7e-05,0.99736,0.08568,0.97291,0.97291,0.97131,0.97318,0.97291,0.97113,0.97291,0.97291,0.97112,0.97295,0.0111,0.22846,0.0111,0.04196,0.0075,0.00642,0.00406,2e-05,4.96271,0.63459,-0.6467,0.00201,0.01746,0.03439,0.02186,0.03162,0.001,4.69673,1.96901,3.4882,0.00537,0.1399,0.06605,0.0633,0.01595,0.00025,5.12738,0.13499,-0.79594,0.03286,0.0979,0.00515,0.00492,0.00236,1e-05,5.01942,0.62977,0.05163,0.00111,0.01169,MATRIXSCALING
JapaneseVowels,SVM,brier_score,9,1993,1,2.07,3.13339,0.02983,0.00082,0.13118,0.01721,7.36127,5.92254,35.86975,0.0,0.99715,0.07066,0.97893,0.97893,0.97794,0.97906,0.97893,0.97889,0.97893,0.97893,0.97838,0.97896,0.0043,0.15255,0.0043,0.03302,0.00737,0.00612,0.00427,2e-05,4.92998,0.59447,-0.71923,0.00151,0.01766,0.04778,0.02832,0.0555,0.00308,4.48582,2.41788,5.91789,0.00472,0.27272,0.06457,0.06154,0.01902,0.00036,5.10607,0.16144,-0.60335,0.02717,0.10614,0.00542,0.00439,0.00314,1e-05,4.94043,1.00508,0.61064,0.00097,0.01426,PLATT
JapaneseVowels,XGBOOST,brier_score,9,1993,1,2.07,3.13185,0.03581,0.00042,0.14071,0.0198,7.47188,5.09761,26.85085,0.0,0.99963,0.07771,0.97441,0.97441,0.97255,0.97459,0.97441,0.97242,0.97441,0.97441,0.97243,0.97446,0.00564,0.07906,0.00564,0.03891,0.00734,0.00582,0.00449,2e-05,4.90705,0.66885,-0.81103,0.0011,0.01786,0.03619,0.02884,0.02874,0.00083,4.79229,1.83438,3.94441,0.00816,0.14654,0.06387,0.06086,0.01731,0.0003,5.11793,0.47396,-0.81494,0.03736,0.10312,0.00498,0.0042,0.00258,1e-05,4.98522,0.75934,-0.46003,0.00171,0.01142,BETA
JapaneseVowels,ADABOOST,log_loss,9,1993,1,2.07,3.12164,0.31547,0.20023,0.30672,0.09408,10.25224,0.79034,-0.67339,5e-05,0.99987,0.63571,0.78224,0.78224,0.76651,0.77793,0.78224,0.77117,0.78224,0.78224,0.7667,0.77809,0.01926,0.07735,0.01926,0.31226,0.01507,0.014,0.00674,5e-05,5.03177,0.78295,-0.09542,0.00522,0.03181,0.07458,0.05598,0.06401,0.0041,4.72128,1.54784,1.72706,0.00975,0.27451,0.12128,0.11274,0.04787,0.00229,5.06248,0.81305,0.06615,0.04804,0.24249,0.01792,0.01304,0.01514,0.00023,4.73742,1.59901,1.98597,0.00232,0.06456,MATRIXSCALING
JapaneseVowels,DECISION_TREE,log_loss,9,1993,1,2.07,3.13233,0.22683,0.11568,0.28432,0.08084,10.20777,2.13467,2.82443,0.06937,0.99706,0.59266,0.87657,0.87657,0.87339,0.87749,0.87657,0.87354,0.87657,0.87657,0.87327,0.87684,0.00391,0.0061,0.00391,0.22482,0.00947,0.00798,0.00667,4e-05,4.78029,0.30056,-1.35414,0.0006,0.02178,0.074,0.00729,0.28525,0.08137,2.27464,5.60506,29.95578,5e-05,1.74806,0.06898,0.0433,0.06384,0.00408,4.58832,0.93637,-0.68741,0.00338,0.18653,0.01212,0.00192,0.01898,0.00036,3.68048,1.29704,-0.25479,1e-05,0.04965,DIRICHLET
JapaneseVowels,GRADIENT_BOOSTING,log_loss,9,1993,1,2.07,3.13134,0.06645,0.00113,0.18237,0.03326,8.34572,3.45064,11.51682,0.0,0.99928,0.12705,0.95183,0.95183,0.94995,0.95233,0.95183,0.94899,0.95183,0.95183,0.94933,0.95197,0.00732,0.31197,0.00732,0.06762,0.00863,0.00818,0.00416,2e-05,5.00302,0.51148,-0.73368,0.00261,0.01836,0.03127,0.01967,0.03005,0.0009,4.63475,1.81458,2.83941,0.00359,0.13463,0.06945,0.06576,0.02271,0.00052,5.09089,0.1401,-0.87161,0.02861,0.11839,0.00572,0.00442,0.00369,1e-05,4.88108,0.97383,0.7578,0.00082,0.01704,BETA
JapaneseVowels,NAIVE_BAYES,log_loss,9,1993,1,2.07,3.11637,0.20149,0.06423,0.28258,0.07985,9.77824,1.57485,1.19424,0.0,0.99962,0.40693,0.86703,0.86703,0.86666,0.8696,0.86703,0.85796,0.86703,0.86703,0.8604,0.86662,0.01238,0.70579,0.01238,0.19953,0.01315,0.01345,0.00513,3e-05,5.05381,0.01652,-1.02813,0.00381,0.02278,0.0711,0.05506,0.0506,0.00256,4.82571,0.9487,-0.12546,0.01251,0.19272,0.11754,0.11086,0.04177,0.00174,5.08085,0.59192,-0.38151,0.05533,0.21492,0.01651,0.01258,0.01219,0.00015,4.818,1.25247,0.79834,0.00309,0.05136,BETA
JapaneseVowels,RANDOM_FOREST,log_loss,9,1993,1,2.07,3.13144,0.04565,0.00055,0.14414,0.02078,8.08538,4.37047,20.21114,0.0,0.99857,0.08302,0.96939,0.96939,0.96761,0.96974,0.96939,0.96723,0.96939,0.96939,0.96728,0.96944,0.0047,0.3449,0.0047,0.04319,0.00801,0.00682,0.0041,2e-05,4.98658,0.66035,-0.55251,0.00251,0.01836,0.03059,0.02318,0.02082,0.00043,4.85354,0.94746,-0.1111,0.00421,0.07984,0.06898,0.06702,0.02007,0.0004,5.10722,0.03148,-1.04144,0.03096,0.10365,0.00565,0.00494,0.00304,1e-05,4.95727,0.47039,-0.79299,0.00097,0.01198,BETA
JapaneseVowels,SVM,log_loss,9,1993,1,2.07,3.13339,0.02983,0.00082,0.13118,0.01721,7.36127,5.92254,35.86975,0.0,0.99715,0.07066,0.97893,0.97893,0.97794,0.97906,0.97893,0.97889,0.97893,0.97893,0.97838,0.97896,0.0043,0.15255,0.0043,0.03302,0.00737,0.00612,0.00427,2e-05,4.92998,0.59447,-0.71923,0.00151,0.01766,0.04778,0.02832,0.0555,0.00308,4.48582,2.41788,5.91789,0.00472,0.27272,0.06457,0.06154,0.01902,0.00036,5.10607,0.16144,-0.60335,0.02717,0.10614,0.00542,0.00439,0.00314,1e-05,4.94043,1.00508,0.61064,0.00097,0.01426,PLATT
JapaneseVowels,XGBOOST,log_loss,9,1993,1,2.07,3.13275,0.03711,0.00036,0.14081,0.01983,7.56028,4.94794,25.30842,0.0,0.99972,0.07556,0.97441,0.97441,0.97228,0.97454,0.97441,0.97267,0.97441,0.97441,0.97244,0.97444,0.00459,0.25269,0.00459,0.03899,0.00742,0.00607,0.00436,2e-05,4.92797,0.65516,-0.80718,0.00161,0.01766,0.02138,0.01628,0.01521,0.00023,4.82275,0.92398,-0.02977,0.00274,0.06278,0.05812,0.05304,0.01905,0.00036,5.09265,0.35643,-0.93543,0.02561,0.0972,0.00398,0.003,0.00248,1e-05,4.89738,0.70281,-0.74839,0.00066,0.00967,PLATT
King-rook-vs-King,ADABOOST,ECE,18,5612,1,182.2,0.0,0.89558,0.89828,0.04565,0.00208,12.45244,0.38903,-0.86959,0.83754,0.99888,2.4272,0.16233,0.16233,0.00902,0.02635,0.16233,0.05556,0.16233,0.16233,0.01552,0.04534,2e-05,2e-05,0.0,0.89551,0.02508,0.02071,0.01596,0.00025,7.00166,1.46245,1.8799,0.00456,0.08624,1.22644,0.50611,2.47636,6.13237,5.74521,3.27893,9.64941,0.0045,12.65698,0.32833,0.33476,0.17155,0.02943,7.03201,-0.16717,-1.36048,0.03353,0.63532,0.1789,0.12629,0.16366,0.02678,6.62128,0.85924,0.28477,0.00113,0.69065,DIRICHLET
King-rook-vs-King,DECISION_TREE,ECE,18,5612,1,182.2,0.07589,0.8867,0.89724,0.08919,0.00796,12.4431,-6.73541,60.74715,0.05755,1.0,2.38577,0.17088,0.17088,0.10733,0.0355,0.17088,0.15986,0.17088,0.17088,0.11644,0.05442,0.00026,0.01829,0.01829,0.88682,0.00038,0.0,0.00065,0.0,5.46828,-999.0,-999.0,0.0,0.00164,1.68798,0.0,2.66896,7.12337,5.47844,1.03948,-0.74598,0.0,6.74623,0.24058,0.0,0.3677,0.1352,5.55526,0.90278,-1.18303,0.0,0.81557,0.56771,0.0,0.8844,0.78216,5.48747,0.93939,-1.07125,-0.0,2.0953,MIXANDMATCH
King-rook-vs-King,GRADIENT_BOOSTING,ECE,18,5612,1,182.2,2.8258,0.54976,0.58252,0.28351,0.08038,12.22082,-0.26049,-1.04486,0.0,1.0,1.26183,0.57823,0.57823,0.6197,0.57622,0.57823,0.57706,0.57823,0.57823,0.58739,0.5727,0.01674,0.0606,0.01665,0.55219,0.03354,0.02908,0.02524,0.00064,6.82356,0.63468,-0.50308,0.00043,0.09473,0.52401,0.18572,0.848,0.71911,6.05706,2.78616,8.0888,0.00683,4.69076,0.19727,0.18718,0.10399,0.01081,7.05106,0.42846,-0.67684,0.03641,0.44583,0.062,0.03886,0.06448,0.00416,6.57194,1.50758,1.86061,0.00138,0.30304,MIXANDMATCH
King-rook-vs-King,NAIVE_BAYES,ECE,18,5612,1,182.2,0.02517,0.89327,0.89639,0.04726,0.00223,12.45226,-0.38653,3.28484,0.58949,0.99891,2.39291,0.16536,0.16536,0.07896,0.03637,0.16536,0.07716,0.16536,0.16536,0.04855,0.05016,0.0014,0.23235,0.22881,0.89297,0.00817,0.0,0.01566,0.00025,5.07843,1.42928,0.04499,0.0,0.0387,1.937,0.0,3.15898,9.97918,5.44727,1.23428,-0.09279,0.0,8.76071,0.22848,0.0,0.35017,0.12262,5.5297,0.9278,-1.07037,0.0,0.81852,0.50553,0.0,0.8578,0.73582,5.38448,1.3139,-0.07974,-0.0,2.18531,MIXANDMATCH
King-rook-vs-King,RANDOM_FOREST,ECE,18,5612,1,182.2,2.99228,0.34113,0.21747,0.33585,0.1128,11.67061,0.5688,-1.14219,0.0,1.0,0.81482,0.7361,0.7361,0.62526,0.7413,0.7361,0.52845,0.7361,0.7361,0.5496,0.73188,0.01146,0.11339,0.00953,0.34139,0.01927,0.01682,0.01277,0.00016,6.94498,0.83506,-0.00254,0.0005,0.05449,0.30693,0.15301,0.36533,0.13346,6.45431,1.84907,2.90323,0.00608,1.8115,0.16573,0.16858,0.06065,0.00368,7.15193,-0.10875,-0.27624,0.03288,0.30806,0.03765,0.03374,0.02653,0.0007,6.90033,0.98894,0.84019,0.0013,0.12375,MIXANDMATCH
King-rook-vs-King,SVM,ECE,18,5612,1,182.2,2.84482,0.58157,0.61708,0.26596,0.07074,12.26729,-0.40712,-0.70967,0.0,1.0,1.2663,0.54401,0.54401,0.48935,0.53453,0.54401,0.46713,0.54401,0.54401,0.46998,0.53516,0.00804,0.06722,0.00792,0.58361,0.03595,0.0309,0.02637,0.0007,6.84739,0.54024,-0.87591,0.00061,0.09498,0.59362,0.25129,1.08458,1.17631,6.04597,4.14721,18.9228,0.00569,7.37321,0.21549,0.20618,0.10381,0.01078,7.08198,0.27132,-0.8478,0.04022,0.448,0.0714,0.04786,0.06637,0.0044,6.68006,1.23864,0.90745,0.00203,0.31111,MIXANDMATCH
King-rook-vs-King,XGBOOST,ECE,18,5612,1,182.2,2.88222,0.25642,0.12646,0.28676,0.08223,11.67693,1.31748,0.49722,0.04584,1.0,0.58073,0.82502,0.82502,0.82986,0.82485,0.82502,0.8254,0.82502,0.82502,0.82435,0.82442,0.00591,0.22104,0.00591,0.25757,0.02008,0.01832,0.01475,0.00022,6.84335,0.56656,-0.73599,0.00021,0.05143,0.38592,0.12196,0.64134,0.41131,5.94356,2.45919,5.6845,0.00111,3.28992,0.14765,0.14404,0.07661,0.00587,7.05479,0.33473,-0.84735,0.0183,0.31051,0.03457,0.0224,0.03405,0.00116,6.6127,1.25879,0.78679,0.00043,0.1379,MIXANDMATCH
King-rook-vs-King,ADABOOST,MCE,18,5612,1,182.2,0.0,0.89545,0.89797,0.0456,0.00208,12.45244,0.39302,-0.85561,0.8373,0.9995,2.42694,0.16233,0.16233,0.00902,0.02635,0.16233,0.05556,0.16233,0.16233,0.01552,0.04534,2e-05,2e-05,0.0,0.89545,0.01484,0.01401,0.00658,4e-05,7.11159,0.35249,-0.66787,0.00271,0.03047,0.36537,0.18194,0.40285,0.16228,6.37528,0.86799,-0.76643,0.00106,1.31642,0.2366,0.21031,0.16199,0.02624,6.89647,0.33053,-1.34879,0.01633,0.5289,0.09671,0.04645,0.10833,0.01174,6.35339,0.89431,-0.72932,0.00027,0.36628,MATRIXSCALING
King-rook-vs-King,DECISION_TREE,MCE,18,5612,1,182.2,2.88425,0.3671,0.2057,0.31654,0.1002,12.03287,1.4513,0.10628,0.2057,0.9879,1.09369,0.79366,0.79366,0.8004,0.79481,0.79366,0.81466,0.79366,0.79366,0.80446,0.79378,0.00064,0.00064,0.00064,0.36761,0.01219,0.01101,0.00925,9e-05,6.81513,0.595,-0.65589,0.00021,0.03275,0.08716,0.03574,0.12381,0.01533,6.18523,2.48546,6.9594,6e-05,0.68086,0.09931,0.09487,0.06391,0.00408,6.93475,0.37919,-0.88815,0.00376,0.24068,0.016,0.00937,0.01802,0.00032,6.41813,1.38479,1.23685,1e-05,0.07616,TEMPERATURESCALING
King-rook-vs-King,GRADIENT_BOOSTING,MCE,18,5612,1,182.2,2.86084,0.56058,0.57984,0.2743,0.07524,12.25966,-0.12766,-1.237,0.00319,1.0,1.25519,0.56807,0.56807,0.61015,0.56522,0.56807,0.58942,0.56807,0.56807,0.59072,0.56224,0.02087,0.03715,0.02086,0.56283,0.03494,0.03068,0.02634,0.00069,6.81534,0.52862,-0.84533,0.00011,0.09323,0.65021,0.2044,1.14002,1.29965,5.92111,2.89644,8.35951,0.00224,6.10911,0.20369,0.19261,0.10819,0.01171,7.04491,0.35767,-0.83694,0.0222,0.44154,0.06769,0.04191,0.06967,0.00485,6.56967,1.35203,1.06333,0.00055,0.29928,MIXANDMATCH
King-rook-vs-King,NAIVE_BAYES,MCE,18,5612,1,182.2,2.61898,0.82766,0.8389,0.10491,0.01101,12.44211,-0.91408,0.8474,0.44886,1.0,2.02553,0.26283,0.26283,0.16331,0.23753,0.26283,0.20604,0.26283,0.26283,0.15605,0.22319,0.00839,0.01261,0.00748,0.82546,0.07117,0.06565,0.04773,0.00228,6.88395,0.10058,-1.47651,0.00021,0.15289,2.75599,1.12052,3.48363,12.13568,6.25057,1.41491,0.94185,4e-05,14.28472,0.36337,0.32591,0.18034,0.03252,7.05691,0.03271,-1.02783,0.00307,0.67398,0.24536,0.11695,0.23379,0.05466,6.61911,0.99295,-0.0822,1e-05,0.83859,HISTOGRM
King-rook-vs-King,RANDOM_FOREST,MCE,18,5612,1,182.2,2.88053,0.31063,0.19941,0.29758,0.08855,11.79309,0.90327,-0.45193,0.0,1.0,0.64282,0.78885,0.78885,0.79912,0.78935,0.78885,0.80263,0.78885,0.78885,0.79726,0.78834,0.02494,0.04426,0.02494,0.29881,0.02129,0.02031,0.01511,0.00023,6.86038,0.40433,-0.98612,0.00029,0.05356,0.32535,0.10506,0.52024,0.27065,6.02607,2.67204,7.88284,0.00369,3.04627,0.14865,0.13792,0.07957,0.00633,7.04182,0.30391,-1.06885,0.01994,0.31665,0.03464,0.02108,0.03434,0.00118,6.58419,1.10092,0.27864,0.00054,0.14152,MIXANDMATCH
King-rook-vs-King,SVM,MCE,18,5612,1,182.2,2.93167,0.59968,0.6389,0.25359,0.06431,12.29346,-0.51029,-0.45466,0.0,1.0,1.33059,0.54277,0.54277,0.39071,0.52902,0.54277,0.39722,0.54277,0.54277,0.38358,0.53101,0.02386,0.03747,0.0239,0.59254,0.03494,0.02954,0.02618,0.00069,6.81713,0.48736,-0.85601,0.00043,0.09287,0.32446,0.24162,0.38415,0.14757,6.55397,3.7495,22.00959,0.00041,3.2415,0.20957,0.19955,0.09638,0.00929,7.09539,0.18647,-0.85171,0.01012,0.41258,0.06429,0.04855,0.05543,0.00307,6.73647,1.01141,0.24475,0.0001,0.2378,HISTOGRM
King-rook-vs-King,XGBOOST,MCE,18,5612,1,182.2,2.87664,0.2431,0.09327,0.29154,0.085,11.55421,1.33806,0.44409,0.00077,1.0,0.49022,0.83072,0.83072,0.84144,0.83077,0.83072,0.84527,0.83072,0.83072,0.84118,0.83033,0.01417,0.0363,0.01417,0.24794,0.01873,0.01675,0.01361,0.00019,6.84699,0.52101,-0.78735,0.00025,0.04743,0.31278,0.10621,0.52597,0.27664,5.92861,2.5029,5.73932,0.00206,2.67978,0.1379,0.13827,0.07593,0.00577,7.02553,0.28669,-0.94186,0.01797,0.29604,0.03027,0.02059,0.03065,0.00094,6.56588,1.23239,0.69846,0.00043,0.12322,DIRICHLET
King-rook-vs-King,ADABOOST,brier_score,18,5612,1,182.2,2.61424,0.82235,0.84456,0.1046,0.01094,12.44226,-0.5711,-0.54158,0.59252,1.0,2.04065,0.3015,0.3015,0.15014,0.24459,0.3015,0.18077,0.3015,0.3015,0.15432,0.25314,0.02225,0.07016,0.01342,0.82131,0.06623,0.06197,0.04144,0.00172,6.95516,0.31136,-1.12557,0.00225,0.15189,2.9234,1.56229,3.2072,10.28613,6.54537,1.72339,2.56337,0.06233,15.17386,0.40914,0.38137,0.14967,0.0224,7.16156,0.45556,-0.64748,0.14393,0.76627,0.2934,0.19722,0.2707,0.07328,6.75857,1.8341,3.39395,0.03013,1.36756,HISTOGRM
King-rook-vs-King,DECISION_TREE,brier_score,18,5612,1,182.2,2.88425,0.36208,0.21599,0.3004,0.09024,12.05837,1.42947,0.11138,0.07705,0.99972,0.87013,0.79366,0.79366,0.8004,0.79481,0.79366,0.81466,0.79366,0.79366,0.80446,0.79378,0.00513,0.01183,0.00513,0.35895,0.01824,0.01383,0.01563,0.00024,6.7279,0.92209,-0.11822,0.00021,0.05677,0.47501,0.2309,0.6772,0.4586,6.09238,1.93497,3.33377,6e-05,3.22706,0.13667,0.13094,0.0838,0.00702,6.96432,0.41476,-0.64731,0.00376,0.32821,0.03307,0.02034,0.03661,0.00134,6.46095,1.43052,1.26959,1e-05,0.15301,DIRICHLET
